100000 500
922272925 963098922 6487
372102552 418854657 593
578537769 971846892 844
-972821598 -138438625 6195
-42448250 86121977 8706
638142603 700375943 1603
-878978364 -572134185 7649
770485704 840748539 27
-353776114 704808006 3201
187006636 973451968 9410
-195619403 574296604 3617
-16105408 822666175 2317
47004608 406991571 2050
-701213430 69911466 9660
541164452 771794556 9322
-531745331 -409137694 7486
-490933090 569596043 6318
-613924320 746692603 6909
-593460314 37440285 9231
94150775 761213698 6182
171477423 748010703 8698
-703304643 512392503 8956
-434650102 438798451 2680
584584687 690082358 7353
-117676080 397107522 3416
-376123221 61366608 6076
-252648186 345126605 5889
6669785 73994057 2812
180375206 340752260 9965
462450357 746255310 81
-634931552 351633910 9876
443828867 569375893 2497
-691491593 -105024660 5515
-754680482 -403220544 8522
-541966476 -436063291 4491
989818888 989875945 3528
717950044 803661425 5007
-13597187 343182995 2101
-459582988 952388336 2010
-411737253 -224753383 9818
956862621 980765975 9222
-890746474 8770039 8898
-117206018 775073140 4985
531812535 909791034 3475
948868491 972360378 4284
646162698 648423190 3597
-432877492 743911531 704
-552431301 495866307 7912
155191386 631045999 8670
376964570 801689389 9839
-785966205 -362537824 8411
-71390416 204075260 509
-821843072 -399179258 3614
-523818365 320845536 2472
-269745074 595920611 5243
-931849786 332883592 6088
-389332122 499739515 2970
593084796 804547329 4890
118325367 597634151 4179
439745356 696465137 5651
283690305 399378582 919
641467528 968090335 3103
965188014 965804961 3671
-871204044 756825805 1505
-930779142 -28382766 6471
-833351373 239006687 4420
111426972 536670812 2846
-613257989 -111033240 6923
358974762 834206839 1520
275955678 753829258 199
-957824617 49646643 7239
-636657476 -339233574 307
-774279072 -639693360 8069
175975213 629680143 3924
372162927 639032592 3300
809668950 858551082 328
818850775 973948063 1215
-523739602 239433620 1612
222725518 939372540 8160
902479470 963026287 3093
841839750 904971799 990
-218709707 -133294525 4254
-574958214 968411596 467
807585350 885593967 5351
164882482 287142958 525
-825065002 -426205583 933
-541920654 -281140376 6392
-880029662 -464688140 382
200876028 691606603 4335
135701318 145395739 439
-144088297 935703685 6081
-919307290 -850091992 1383
-680024856 -635750802 7096
-301235177 575300335 3909
652357992 903117151 8381
588850176 654207798 63
994353676 998203473 6416
-28137468 667721580 2188
863253623 911303039 955
-809396051 227454061 1922
190733485 889799183 6219
-758141037 -147574056 1506
369424898 992196716 433
78401333 394582866 5319
246665231 811041003 104
-885594776 -807835531 5604
101606630 382239008 2208
-730267508 822783192 3874
-723155155 285106833 9967
781729049 914841711 4194
899239995 908870394 1384
929301241 934233585 8652
550428920 741120645 9618
-564725770 453646680 5720
619369677 704955212 669
-193487271 285457354 4351
-783181566 283958 4653
633453012 971056274 2187
264791127 451549444 2708
-837897810 -27789389 1408
-868049538 140296605 6804
-574218780 -408042787 2323
149937027 542356108 992
986462630 987851360 3202
827857336 984287477 1912
-856888966 277847904 3317
-90834251 849680597 1217
-993340077 702459854 3994
-132372380 541187101 232
902991670 953978787 4468
-256060025 105967757 6687
912690681 924973097 9514
-84030899 39016500 6177
47610154 830063327 192
910383350 913587064 3119
646733794 676645386 7715
-264097760 -61925280 1171
-962536626 448854902 8586
-743085604 519206754 3001
89781264 682524658 4108
-530019402 -508978910 7437
503995526 934413755 8833
27018717 464201420 4630
-461421409 830516054 759
-794873532 821613942 9445
836711580 859760457 8024
-529460819 904966882 630
-11185459 549675066 7755
226136632 229785639 8313
300896720 714647920 2399
-150127755 369505786 166
-258503640 669242497 8289
-321453578 106819534 7572
362467786 939884866 4552
-619711147 174031429 8339
-551308361 625990759 9997
-266865925 63845086 8169
-206764344 -69401631 8440
-708395248 -134257936 6720
290563064 612614635 5643
-844454705 768559230 4833
107702224 324652484 3882
898295869 910299628 9756
441798635 974797309 8689
-92233689 913287277 4715
440216676 733011323 7495
386463720 606763223 2599
-262267425 -113321857 5374
-224919567 556049600 1233
399395202 558909625 958
-157991309 401931783 344
436519869 938781302 2531
449031343 777213437 8294
704097323 928297909 4232
805333919 944390902 8339
659995624 826291956 778
-361348328 757747922 9588
516650987 982798670 2669
-826712897 793965191 2241
-781472241 221454978 9689
278220359 740401768 979
-952642145 -293686029 4738
-103294613 459155359 7447
-629408849 741085781 7753
-969401095 -484845105 3275
-669022295 165220133 9765
-362206118 118994864 4593
-407998455 205129397 6736
814486604 936304085 8316
305810019 415249089 5200
-70331212 205778641 3022
489392023 832823394 328
-460176797 -120950782 4699
-270020385 778984305 5040
658919904 659334595 8570
-771167834 -705135606 3239
-767993502 692248672 3213
190729739 996788271 9375
-321634492 -205977613 4452
-939194846 -345438086 8408
-584955125 -345480144 9350
-384204869 619305649 3131
442472313 450164520 6981
-897898862 189387401 2941
-118670464 868709728 2548
-625515248 -246400915 6584
-53491256 987086005 3510
160661533 418389645 2805
-3946437 233265527 4949
-824786845 128590532 2345
438201365 903215363 7804
-723997890 168432720 3595
491120801 568574291 4858
220900420 687770709 5285
939944855 972859790 8446
407243350 788478039 7101
-708271006 82994507 3801
-710143659 506858441 5189
919445839 940983434 9148
-35521219 742866648 2758
153993149 431043465 5834
-367209205 -220882251 9573
-41746196 957937913 2353
-495579270 -433930083 1927
812048761 994898894 7905
-955522936 512458530 6288
314831820 812054710 2293
-225334570 588619418 8619
436621548 669852646 1306
42328458 97957236 5629
-446841386 259026667 6422
-20009226 713074051 1386
115729653 636988133 3163
367267545 645471037 2059
460221955 733151857 9672
-170691412 408232723 4057
-882039002 798292270 7700
-577403846 110615614 7343
728808288 941322998 2445
349688497 522365262 9847
948435169 962201050 3517
-627582576 107925140 2692
285228955 377281666 945
930917702 994348741 1469
-508813253 415085599 9065
-64051579 850431985 7499
-495719006 559809028 1978
-540833685 762816596 7148
158482686 354622752 5944
-295288125 535470892 3301
-145479303 819969259 9966
997519233 998764414 7892
149415375 453329027 3432
672215944 678776341 1800
827827202 844681097 3020
344446881 821673733 4394
-987958983 -426483598 834
-284325071 516154430 6438
232165921 296416540 9375
-857476321 -322143178 1162
638235830 962321422 3557
490972648 754933034 878
545737746 710671989 3766
-442783893 716474926 781
696749818 801033351 7415
-184668760 89573603 1428
53865610 844848441 1931
316148859 613590237 8337
-339497675 523471666 7346
971788909 973849417 3219
47263627 308293387 9930
914273899 952802672 6065
644161957 693947968 3474
65275988 510193454 1936
-75149181 223351420 9160
-584994770 -47879679 451
120077691 432991384 5383
-345906377 -201728116 0
-222586129 803069729 9729
210762517 648293908 2690
736988031 976055949 595
885383902 896516381 3570
-457376392 89291524 5518
452270670 614110209 8838
-985074404 -918269012 2801
-516831281 774106967 7239
-158368677 -11053728 730
-760667400 190038649 759
677206098 876581390 6174
-217674821 108053977 6827
448393381 600941211 9081
398136819 641194866 1132
230184171 330790868 8571
430060960 838892919 818
110555120 676515583 2246
986529108 998158992 9955
-529648672 436181110 9310
137272860 195006535 7339
313587908 382583004 1502
997971862 999564977 8478
-949785734 367284238 346
397749292 870097174 4683
-215157027 856105413 3880
868524246 964814222 8769
-846272839 -304131766 9026
-604134295 274899245 9747
643104783 765267575 6993
-267356071 580358026 8204
34083068 122363965 7459
783120092 958590804 7287
-334530309 -215580531 2322
-192102484 682666084 6358
-258067296 624606912 7189
972737603 981076222 6629
256962460 792068985 2202
-433977046 862507705 1976
594392149 889931522 9014
572583008 651261247 2984
-894149764 139292295 9278
498805784 559229162 7316
-485455559 -479805307 7216
630219235 737943434 4088
327879984 858959582 5113
864881687 991260494 5101
334805238 592076768 5444
-23499830 838637222 5820
508858439 552144051 3666
760272388 856797791 4870
483996156 623726633 5643
-98803125 266048114 8775
31947608 130529537 7465
995508099 997668789 5881
-598359197 -5491572 1378
-159683038 973114642 7035
394248915 406691991 8798
-88814311 809867670 5348
806051521 922073727 8766
-151430849 403763412 6029
383194906 604829796 1522
839654795 946547399 48
290449285 737644811 7577
-819459069 869523583 8252
-592775122 -287523188 584
248040101 991904477 3708
498970039 523832956 5609
-159038098 16996104 7519
-787964346 379577776 3779
-759902627 645106330 2251
765112326 927677459 8963
-200025191 916922250 2830
-826858599 -813103700 88
-761232602 179492830 1819
481443260 615920634 798
-208525989 844488291 2922
942040402 946017960 5393
497158052 542340482 5510
-201879911 947009935 4807
-485369793 217667525 889
-982495667 351554128 2433
868828253 886077764 8888
-788222546 818324166 234
810973703 933435220 9163
51832298 493639592 5426
-896143835 365698908 7435
679414310 780327076 3588
797350249 860660458 5754
-372761771 46565066 3190
698594066 772301310 9203
-87369211 19422277 361
912177296 921253901 4515
-872714378 789205284 5933
-875634558 -575158033 6547
-480478106 -265268109 3972
145214805 165615282 6138
-81207484 157517761 8716
924888501 976160211 4011
-464649121 195434276 4381
-99250729 770901012 1933
-851134536 207649509 9007
471042944 522280915 9024
534262093 744829770 2084
90349456 918801594 1143
-20997481 194502002 5903
299131463 448325102 3005
277541249 756601915 351
601021238 994143721 1390
-844792017 441007305 7356
332889974 856497981 844
923871665 943464407 1891
-64119230 608651234 4943
-579443887 -189925327 6751
-825087710 868335435 6354
667926680 870531140 4604
993627656 998895413 4690
846042283 933593004 367
937267339 994558535 4282
111270659 937123274 1129
170521513 428946184 1453
418643536 798847956 911
458093762 598139030 284
-445245262 749094886 4204
306258131 342804141 8251
137495262 355328227 902
-734930565 298263624 8004
433674740 671501389 2003
123670518 453111238 7726
182471794 832133296 9121
-694076119 297052562 131
-408583672 586081527 1468
441525753 790827219 6181
-594840064 901666651 2932
-628724953 986916285 23
912887028 983919909 6205
-386763835 479761739 4978
441846792 860190012 834
-270768145 -3214353 1363
-610204518 504137587 8558
-885629118 860191925 5345
-131457460 568037686 5963
539244354 911614552 5585
226760528 311220220 2521
-30680774 849852842 2858
-510241108 384919115 7166
393238303 638260269 8436
355550886 814807477 1596
182644350 571784278 7123
721165786 764429446 1927
-5238103 116499835 8697
-961797008 299362431 7040
560417066 650482804 5532
-835875383 330899538 7260
-637339746 413415979 5885
-878155889 -194494054 1565
-914316502 -637511118 1891
-846568835 -309058518 7145
573970939 657880232 9796
-230834537 227979864 2388
884669210 922040424 743
125053002 744739974 9348
515991744 687272818 7816
65318674 114584904 9046
76340202 826599236 3530
830243861 995480631 2562
997312950 998449173 8663
-811870329 74937002 387
169070906 902675890 5764
250731432 930601535 7377
203771451 306038194 5903
198482664 637448592 4366
-54708657 349359356 7740
-784875993 893644493 1556
-875886032 45725816 6568
368833807 995460449 3441
-362106224 574002893 8614
518534296 843899326 3140
431881383 782287897 3008
880814747 894656534 4343
-917505755 -494262553 1568
-207296963 396841186 3041
-431169009 714064320 6701
391418166 691145570 5843
264062772 398502684 4650
-584326026 -61262765 1985
-990267335 -502137298 619
-977800539 -157888905 51
881084755 886218335 7809
303813447 632031700 8382
90179147 861265965 3481
-226751697 -29450422 3771
268156729 723435032 192
-498528237 680688652 1758
-245451681 681999359 9122
-217742200 -78992279 2434
953787049 983925602 712
453650601 901702705 8297
-308855535 71755911 9811
998780335 999827427 4184
-769440500 262883447 5203
-260277183 56411663 4099
358965541 649918687 837
-479334419 -231866142 6104
-334228414 36786356 3430
437620580 958153493 2146
66923220 198372771 4658
352210844 776032433 4167
858713920 974265308 4830
82912471 86225553 4600
301786706 640518635 6081
-280307101 -195098998 7793
-194610181 406445359 541
-337329210 959956272 8452
-814674037 -680021617 3203
-213373606 811748974 684
-674393224 -150503367 6970
200693571 984643593 3347
670650231 916745809 4076
-468766069 15589631 9144
548497206 959447571 5546
151389340 605198796 3465
143712084 249399924 7509
-436017360 102820915 9343
450011634 886701152 2862
-707690140 461871384 4892
-143868372 556739401 8024
20644527 109219224 2577
-307558634 60068692 3193
928817877 973411165 532
461690519 677259033 6204
-488787717 129360201 668
-427300941 180887840 2520
809954202 906539712 4786
-4976666 -3887408 4806
-980947096 -574054154 1732
250671149 869750334 3136
-287572302 655607092 4728
-160128934 568023614 8368
575697652 892769020 299
-886897824 -287131137 5920
-604623734 -374835346 4570
805440333 857517188 3780
459852673 793170690 5350
-470467047 166570781 6758
-597290385 -248264767 8608
-827971321 -545428422 5102
643398059 947204960 7161
503293845 732652831 6751
716195181 959433314 2811
-93526933 948553367 9938
241832484 610988686 9706
-380799552 210104349 1424
383589554 542722941 2551
-812566327 -706050733 6361
-181900708 290123726 3845
243778131 629979521 9187
-262105020 560836480 8832
-401397375 604583731 327
682682332 874835542 4089
-324578341 -66415698 688
25698075 594862996 8881
-994486682 585631934 72
-554084182 -494257241 4207
-291385781 320019011 9667
139059717 278374734 9479
329962415 640677451 8011
-314895039 524458141 469
150630861 783489639 5212
-480703373 826060817 9782
-927657361 348424136 3403
-692649785 957656863 5048
594602937 867016474 5778
-929724043 -396168926 9711
-988522369 -583265625 8702
349379484 777071764 1225
527419662 620026038 9649
137649177 384398462 5248
-550798473 5565709 1053
-37397156 194781776 7622
-143244442 382898657 6344
-923533665 106128907 5341
455472397 606951006 7967
-916246227 -860449342 9358
907347828 954435661 9312
-558801858 736476883 5648
