100000 100
325589 335589 242
185399 195399 69
711528 721528 103
13655 23655 865
840880 850880 667
661208 671208 398
727343 737343 442
148927 158927 71
44489 54489 157
180449 190449 250
919087 929087 371
142229 152229 765
675953 685953 248
11369 21369 692
179242 189242 653
126654 136654 505
847278 857278 459
863567 873567 736
549644 559644 746
610431 620431 331
502779 512779 984
713252 723252 479
225434 235434 88
689738 699738 867
791725 801725 690
920635 930635 447
525212 535212 486
195932 205932 26
41648 51648 162
446627 456627 59
870132 880132 760
269134 279134 776
842601 852601 497
817789 827789 205
154517 164517 684
650443 660443 809
897711 907711 851
344556 354556 384
724228 734228 543
62078 72078 326
820371 830371 430
771554 781554 398
622774 632774 853
306180 316180 107
417382 427382 212
324294 334294 954
687902 697902 192
586250 596250 942
274093 284093 416
303411 313411 870
304694 314694 566
761157 771157 365
67576 77576 984
379461 389461 502
112324 122324 375
449953 459953 320
105078 115078 900
926803 936803 21
4875 14875 141
344874 354874 103
466538 476538 511
671290 681290 853
840065 850065 108
13454 23454 990
657978 667978 152
408881 418881 509
449675 459675 467
100612 110612 194
397215 407215 696
58293 68293 941
749015 759015 522
84103 94103 491
750090 760090 12
837562 847562 168
58619 68619 767
390331 400331 786
931289 941289 945
807571 817571 827
715620 725620 408
695704 705704 120
811298 821298 251
874215 884215 667
927828 937828 530
206682 216682 580
808861 818861 39
220059 230059 392
649278 659278 230
626537 636537 574
925225 935225 539
298254 308254 231
317236 327236 122
489580 499580 460
122008 132008 314
539620 549620 134
309303 319303 457
42978 52978 666
809095 819095 783
7364 17364 369
781584 791584 976
547315 557315 443
16911 26911 226
506120 516120 614
973665 983665 854
298743 308743 946
708300 718300 812
650119 660119 20
406667 416667 170
570858 580858 549
179116 189116 508
809754 819754 131
705830 715830 860
48394 58394 565
530789 540789 992
155575 165575 525
974832 984832 660
985584 995584 985
837028 847028 70
766152 776152 411
303908 313908 670
260156 270156 39
441650 451650 262
840075 850075 344
798445 808445 568
227022 237022 733
9561 19561 400
656479 666479 494
764791 774791 917
268592 278592 881
522413 532413 354
128757 138757 287
757360 767360 976
759945 769945 797
844626 854626 763
185627 195627 628
601140 611140 874
531619 541619 163
732463 742463 645
710211 720211 61
232956 242956 928
608972 618972 982
470201 480201 903
280520 290520 321
317080 327080 572
218805 228805 378
781005 791005 273
501661 511661 978
852360 862360 119
336116 346116 146
382665 392665 710
865029 875029 660
41297 51297 340
755983 765983 364
386056 396056 209
191936 201936 653
988490 998490 962
218215 228215 787
85261 95261 344
85244 95244 254
442078 452078 637
106592 116592 287
819993 829993 4
753292 763292 243
496541 506541 430
927460 937460 771
344989 354989 786
864177 874177 388
236906 246906 835
70537 80537 262
492482 502482 299
850517 860517 361
628693 638693 69
468567 478567 59
77741 87741 462
14657 24657 616
61019 71019 629
419820 429820 129
446227 456227 736
800408 810408 870
46178 56178 386
105118 115118 884
697423 707423 121
132245 142245 834
515872 525872 145
473993 483993 801
648840 658840 758
671755 681755 786
152439 162439 2
198790 208790 947
663149 673149 638
826723 836723 914
730657 740657 895
238059 248059 790
178191 188191 586
535310 545310 96
120430 130430 220
675112 685112 126
937960 947960 473
521221 531221 861
538658 548658 54
802534 812534 239
664997 674997 154
961390 971390 740
678593 688593 998
457756 467756 108
654192 664192 445
736933 746933 43
866460 876460 442
33162 43162 589
599765 609765 501
832420 842420 228
610667 620667 41
173680 183680 818
640229 650229 516
608282 618282 540
746870 756870 58
290499 300499 895
904052 914052 453
178921 188921 839
830624 840624 461
255039 265039 361
792366 802366 352
276987 286987 480
610105 620105 224
459818 469818 707
39010 49010 991
798357 808357 996
485385 495385 879
244999 254999 684
280665 290665 350
620555 630555 620
190559 200559 729
878432 888432 255
220332 230332 820
622328 632328 307
769194 779194 695
231868 241868 967
569801 579801 436
778983 788983 25
600231 610231 178
293011 303011 132
914 10914 854
560625 570625 191
116865 126865 292
805688 815688 300
217970 227970 691
35635 45635 272
752708 762708 609
460092 470092 895
113726 123726 871
845562 855562 33
133098 143098 279
777259 787259 666
790139 800139 467
297048 307048 163
882790 892790 88
103787 113787 956
534361 544361 814
359879 369879 641
820870 830870 956
226209 236209 489
241807 251807 373
413217 423217 499
32748 42748 749
533176 543176 871
878297 888297 951
599673 609673 682
664873 674873 572
957225 967225 775
788491 798491 284
838453 848453 201
358363 368363 719
306003 316003 466
524802 534802 931
594591 604591 611
395432 405432 142
40531 50531 591
660748 670748 445
769877 779877 489
33265 43265 122
642880 652880 653
926904 936904 972
883435 893435 36
678870 688870 773
431107 441107 726
167058 177058 427
414926 424926 686
755168 765168 404
980545 990545 822
879962 889962 438
491876 501876 940
371561 381561 637
155167 165167 585
743325 753325 698
339497 349497 267
174576 184576 922
81973 91973 756
886676 896676 789
351162 361162 690
802616 812616 66
489499 499499 61
7690 17690 531
523562 533562 965
742625 752625 984
539430 549430 850
609810 619810 326
824077 834077 217
724387 734387 632
404683 414683 694
253113 263113 469
202458 212458 800
480181 490181 775
440222 450222 635
315372 325372 854
464749 474749 601
958535 968535 58
309160 319160 391
108720 118720 737
75474 85474 83
695880 705880 81
669116 679116 903
532695 542695 694
373279 383279 582
89369 99369 240
10064 20064 379
50566 60566 682
759736 769736 817
658313 668313 400
670417 680417 247
311292 321292 747
957602 967602 544
545830 555830 34
972606 982606 514
312875 322875 205
921607 931607 156
187326 197326 594
182124 192124 732
130947 140947 302
54199 64199 376
86694 96694 473
794973 804973 729
129899 139899 807
420727 430727 490
19424 29424 155
915021 925021 332
669983 679983 19
497926 507926 236
35686 45686 222
867023 877023 57
769208 779208 740
119174 129174 564
581025 591025 587
305088 315088 3
115391 125391 374
709733 719733 527
68455 78455 685
217445 227445 328
438781 448781 150
436903 446903 580
627418 637418 174
715103 725103 807
44354 54354 860
883950 893950 671
187988 197988 513
301146 311146 235
853272 863272 619
969630 979630 618
158764 168764 614
183243 193243 183
705864 715864 428
116541 126541 173
130875 140875 538
25896 35896 160
292834 302834 557
104182 114182 556
488393 498393 378
455253 465253 526
774388 784388 313
265596 275596 970
598673 608673 937
749649 759649 732
276954 286954 47
913742 923742 657
729297 739297 141
789758 799758 410
744133 754133 370
423545 433545 261
307138 317138 714
270391 280391 380
294106 304106 552
534738 544738 915
498175 508175 602
368106 378106 295
299668 309668 728
562493 572493 532
952006 962006 546
962263 972263 739
372024 382024 54
169753 179753 348
312747 322747 982
769760 779760 929
580689 590689 924
453595 463595 145
152543 162543 732
498932 508932 899
269144 279144 932
884234 894234 455
116172 126172 904
598119 608119 887
906370 916370 500
51362 61362 527
143376 153376 24
100030 110030 121
743609 753609 497
786352 796352 619
801331 811331 666
516565 526565 367
543162 553162 407
783785 793785 536
385922 395922 538
463678 473678 579
767518 777518 519
334058 344058 705
378595 388595 873
861377 871377 102
315839 325839 967
397538 407538 436
94028 104028 832
829832 839832 767
869671 879671 65
734462 744462 903
838778 848778 207
818615 828615 977
963897 973897 218
63865 73865 978
783854 793854 200
263166 273166 118
222978 232978 449
811864 821864 841
986877 996877 692
255014 265014 489
707361 717361 531
674685 684685 567
970685 980685 326
700471 710471 237
654149 664149 291
731280 741280 130
761088 771088 818
683950 693950 355
670825 680825 759
983304 993304 752
699544 709544 864
846116 856116 969
66980 76980 505
262317 272317 890
204215 214215 576
230756 240756 462
759964 769964 171
846298 856298 529
680954 690954 980
300173 310173 793
381756 391756 825
525646 535646 220
937468 947468 347
195792 205792 898
786999 796999 708
847705 857705 559
241218 251218 517
322201 332201 564
589393 599393 368
162701 172701 708
34835 44835 634
239129 249129 356
429299 439299 435
737859 747859 272
747850 757850 930
46089 56089 179
137785 147785 552
335558 345558 882
451808 461808 23
810717 820717 188
523736 533736 491
485402 495402 718
199535 209535 497
349479 359479 513
424924 434924 55
481744 491744 470
662219 672219 758
831905 841905 925
952263 962263 118
748264 758264 915
85456 95456 438
224032 234032 720
482124 492124 605
496447 506447 345
61449 71449 266
413929 423929 598
416126 426126 510
286592 296592 850
331463 341463 582
880231 890231 725
499011 509011 809
851118 861118 932
87507 97507 351
265171 275171 881
930970 940970 240
698922 708922 995
706552 716552 654
941905 951905 493
893986 903986 476
161590 171590 942
20779 30779 889
553534 563534 904
367318 377318 134
416762 426762 756
554839 564839 52
142894 152894 209
5554 15554 150
835992 845992 42
208596 218596 461
876307 886307 894
516098 526098 151
860880 870880 532
928413 938413 693
926657 936657 691
861948 871948 797
359766 369766 907
985287 995287 640
514282 524282 64
641212 651212 200
190894 200894 878
415217 425217 635
903936 913936 249
631967 641967 956
753882 763882 61
457085 467085 759
130383 140383 837
200978 210978 75
859595 869595 863
627185 637185 126
321619 331619 887
712002 722002 978
491967 501967 324
220375 230375 575
773925 783925 705
619853 629853 466
435788 445788 911
976387 986387 349
111199 121199 68
170374 180374 63
265141 275141 323
731087 741087 123
160300 170300 112
80394 90394 36
823396 833396 424
620579 630579 479
808025 818025 66
491893 501893 658
478947 488947 422
50934 60934 537
673877 683877 83
840542 850542 899
635715 645715 436
545309 555309 91
532327 542327 646
900350 910350 93
390864 400864 486
786984 796984 994
670511 680511 737
69 10069 483
53592 63592 975
25966 35966 180
374609 384609 779
409595 419595 20
664281 674281 192
401078 411078 92
743041 753041 45
719975 729975 545
270597 280597 843
464822 474822 867
461610 471610 96
383460 393460 171
879847 889847 512
81236 91236 994
553273 563273 967
519450 529450 897
625455 635455 40
123417 133417 852
18255 28255 954
945596 955596 246
814258 824258 331
935399 945399 506
71012 81012 1
404266 414266 702
26757 36757 819
759436 769436 155
172842 182842 869
785908 795908 738
512020 522020 780
480502 490502 362
921549 931549 434
426421 436421 324
118326 128326 63
835884 845884 726
511061 521061 485
924413 934413 539
384232 394232 942
430608 440608 790
576271 586271 20
137560 147560 373
160632 170632 343
668248 678248 790
263438 273438 487
142809 152809 652
822870 832870 406
972585 982585 693
538018 548018 999
615565 625565 581
405758 415758 710
201380 211380 647
582386 592386 347
124471 134471 274
788903 798903 191
856879 866879 760
289914 299914 700
895789 905789 285
475821 485821 621
57477 67477 970
139226 149226 676
569026 579026 991
379204 389204 102
200385 210385 568
939699 949699 879
371672 381672 149
880921 890921 330
221513 231513 550
457275 467275 596
613055 623055 535
444628 454628 869
303341 313341 800
68571 78571 409
588660 598660 811
454730 464730 671
291419 301419 472
870920 880920 455
511631 521631 461
125529 135529 624
154653 164653 668
540628 550628 960
842636 852636 47
536603 546603 415
819786 829786 210
970997 980997 70
410902 420902 672
116296 126296 657
73133 83133 233
802960 812960 676
134982 144982 377
8625 18625 137
342148 352148 378
15515 25515 725
801494 811494 225
704819 714819 109
646631 656631 758
334052 344052 144
820339 830339 543
830174 840174 507
6435 16435 855
576579 586579 563
256682 266682 65
945995 955995 56
338228 348228 609
439049 449049 19
849116 859116 773
157694 167694 510
258268 268268 163
719788 729788 18
909633 919633 573
546058 556058 629
719404 729404 128
442153 452153 447
219242 229242 547
958417 968417 580
923434 933434 112
59347 69347 705
897629 907629 108
95458 105458 319
631060 641060 187
73893 83893 936
254820 264820 740
162147 172147 689
252940 262940 952
979231 989231 152
268380 278380 381
828668 838668 124
479229 489229 619
564681 574681 877
586132 596132 441
41338 51338 197
901320 911320 237
572515 582515 168
406314 416314 590
623548 633548 167
541229 551229 311
412683 422683 661
494276 504276 318
862894 872894 830
121689 131689 35
358061 368061 131
63630 73630 167
976134 986134 523
355733 365733 471
766614 776614 887
354806 364806 113
566164 576164 118
151171 161171 216
946693 956693 243
401608 411608 883
153494 163494 110
871068 881068 136
386266 396266 925
569482 579482 593
797520 807520 138
555733 565733 428
909274 919274 742
666977 676977 288
743397 753397 964
567050 577050 945
564246 574246 261
363642 373642 323
838364 848364 469
498188 508188 935
78802 88802 435
111486 121486 44
929788 939788 664
437083 447083 405
335403 345403 577
926736 936736 694
274801 284801 356
732521 742521 51
129878 139878 486
228875 238875 977
856356 866356 903
32921 42921 113
334206 344206 441
472266 482266 463
608098 618098 939
604868 614868 641
12028 22028 8
378857 388857 632
883358 893358 367
672717 682717 215
95745 105745 855
554542 564542 773
729471 739471 11
430152 440152 696
110955 120955 190
457074 467074 171
156458 166458 626
125388 135388 756
548757 558757 936
606306 616306 485
127026 137026 729
245439 255439 455
894478 904478 962
358074 368074 465
246586 256586 515
214962 224962 238
734090 744090 286
355553 365553 385
510737 520737 711
103337 113337 263
862528 872528 357
404910 414910 183
981247 991247 713
405033 415033 725
808043 818043 61
101533 111533 372
519082 529082 579
885872 895872 935
750396 760396 257
494858 504858 54
567069 577069 152
325717 335717 718
23607 33607 579
196057 206057 792
686086 696086 465
69944 79944 46
688956 698956 682
446650 456650 649
834941 844941 211
109568 119568 859
765187 775187 129
338994 348994 746
446657 456657 461
298912 308912 634
839486 849486 846
